listing_id,count_commerical,count_mrt_station,count_primary,count_secondary,count_shopping
606556,0,0,3,3,1
326975,0,0,4,1,2
603599,1,1,1,1,3
494705,2,3,2,2,2
193038,0,2,0,1,1
361435,0,1,0,0,1
139102,1,0,1,0,4
269534,0,4,0,0,3
431749,0,5,2,0,4
449439,0,0,3,2,3
220538,0,0,0,0,0
867666,0,1,2,0,0
448895,0,1,1,3,0
502637,0,9,2,1,11
681192,0,0,0,0,0
939802,0,2,0,0,1
981955,0,1,1,4,0
520913,1,0,6,2,2
220923,0,1,1,3,0
708884,0,1,5,3,2
393561,0,0,2,0,2
407794,0,0,0,0,0
884477,0,2,1,2,0
458939,0,3,1,2,4
672378,0,0,4,1,2
855971,0,0,0,0,0
587206,1,1,1,0,3
546029,1,2,3,3,2
268097,0,2,0,0,1
496365,0,2,1,2,3
731521,0,0,1,2,5
599789,0,1,0,0,11
718498,0,2,3,3,2
278385,0,0,5,2,1
333178,0,3,2,2,0
164245,0,1,0,0,6
535251,0,1,1,2,0
893118,0,1,3,2,1
929486,0,0,2,1,2
475278,0,1,2,4,0
478944,0,3,1,3,0
799244,0,1,1,1,2
322894,0,2,6,3,2
623136,0,1,2,1,2
246606,1,10,1,1,13
117226,0,0,4,3,2
868338,0,0,4,1,2
935365,1,3,2,1,3
572513,3,3,1,2,3
425783,1,3,3,3,5
478177,0,0,0,0,0
177640,0,1,2,2,1
791477,0,1,1,0,2
376909,0,1,1,3,0
960228,0,2,3,1,0
698993,0,4,0,0,3
367705,0,2,3,1,0
327541,1,4,2,3,1
867420,0,2,0,0,1
681845,0,0,1,1,0
731656,1,3,2,1,3
276559,0,0,0,0,0
354303,0,2,2,2,1
276423,0,5,2,0,4
485468,0,0,0,0,0
379238,0,1,1,1,2
216325,0,2,7,3,2
384169,0,0,3,1,2
881556,0,2,1,0,0
643397,1,2,4,2,3
432182,0,0,4,3,1
600865,0,1,3,4,2
511120,1,0,3,1,1
179559,0,1,2,1,2
676529,0,1,3,1,2
578762,0,0,2,3,0
303359,1,3,2,1,3
984135,0,1,0,3,0
503718,0,1,2,2,2
488727,1,2,4,2,1
537654,0,2,0,1,1
527432,0,0,2,1,2
867529,0,2,0,0,0
492261,0,1,3,1,2
269564,0,5,2,0,4
543364,0,2,0,1,10
709158,1,3,2,1,3
467871,1,2,3,1,1
527387,0,1,1,4,0
383651,0,0,3,2,1
712452,1,3,4,3,4
245963,2,2,2,1,5
675452,1,1,1,2,1
704006,0,3,1,3,0
295721,0,6,1,1,3
947659,0,0,1,3,5
694314,0,4,0,0,3
359446,0,0,7,2,2
272024,0,0,0,0,0
766476,0,0,4,1,2
272454,0,1,4,3,2
390511,0,0,1,2,1
875418,0,1,3,0,1
312374,0,1,2,3,0
334447,0,0,1,1,0
741797,1,3,3,2,3
667028,0,4,0,0,3
501444,0,0,6,2,2
955901,0,6,1,1,3
309901,0,1,2,1,2
119370,0,2,0,1,10
680870,1,4,3,2,1
258406,0,3,1,0,0
962757,1,0,1,3,0
441117,0,1,4,4,3
334838,2,11,1,0,9
452430,0,2,0,3,0
118290,1,0,0,0,0
723100,0,0,0,0,0
604419,0,2,3,3,1
998519,0,3,3,3,0
662346,0,3,1,2,4
534118,1,10,1,1,14
393957,0,1,2,1,0
517889,0,0,4,3,0
551292,1,11,1,1,14
353192,0,1,1,4,0
315525,1,10,1,1,14
540790,1,12,2,0,15
470136,0,3,1,0,1
659621,1,3,2,1,3
934604,0,2,0,0,1
815799,0,0,7,2,2
549308,1,2,4,2,0
733341,0,1,1,0,0
971908,0,1,1,1,0
268935,0,2,0,0,1
348064,0,1,1,0,2
932243,1,3,2,1,3
536094,1,1,5,3,3
760733,0,0,3,1,0
712402,0,1,0,0,14
687490,0,2,1,2,1
353356,0,1,1,0,0
135043,0,1,3,1,2
726734,1,3,2,1,3
713325,0,1,1,4,0
593251,0,2,0,1,1
353341,0,3,2,2,0
761630,1,3,2,1,3
397526,0,2,1,2,0
499180,0,1,4,3,1
947200,0,1,0,1,4
496955,0,0,2,0,2
231724,1,3,3,2,1
290133,0,2,3,2,1
744881,0,2,3,1,0
207865,0,1,0,0,15
743251,1,11,0,0,2
706736,0,0,0,0,0
765210,0,2,2,2,3
440739,0,6,1,1,3
786786,0,1,3,1,1
261183,2,2,2,1,5
154663,0,0,2,3,1
553981,0,1,4,5,2
654958,1,12,2,0,15
632157,0,0,4,2,2
681606,0,1,2,3,0
484994,0,1,0,3,0
767623,0,0,1,2,5
883293,0,0,1,0,0
362486,0,2,4,1,2
537399,0,0,1,0,0
965294,1,12,2,1,15
619733,1,1,1,2,1
288574,0,1,2,1,3
155327,0,1,3,1,2
621308,0,1,0,0,13
235149,0,3,1,2,4
328634,0,4,0,0,3
492293,0,1,1,0,1
862632,0,1,3,1,2
189964,0,1,1,0,0
170787,1,3,2,1,3
890894,0,0,0,0,0
967944,0,0,1,1,1
733148,0,1,1,2,0
603121,1,12,2,1,16
830743,0,0,1,1,0
783254,0,1,2,1,2
281634,0,1,2,1,2
759249,1,3,0,0,3
656595,0,6,0,1,3
735719,0,2,0,0,14
190760,1,3,2,0,3
616999,0,1,4,3,3
326561,1,0,0,0,0
765492,0,0,4,1,2
710056,0,2,2,0,0
380208,0,0,1,2,5
366052,0,2,4,4,2
645408,0,0,2,1,0
390326,0,10,0,1,6
509198,2,3,2,2,2
599278,0,4,2,3,0
565292,1,12,2,1,15
508465,0,2,0,1,1
560573,1,3,2,2,4
871751,0,0,1,0,0
710425,0,1,4,3,3
324200,0,2,1,0,14
901050,0,2,0,1,1
787439,0,2,2,2,3
622377,0,1,2,5,4
871130,0,4,1,2,0
190889,1,3,2,1,3
286464,0,0,1,0,0
178606,0,0,2,1,2
661176,1,1,1,2,2
906886,0,0,4,3,0
924360,0,1,0,0,2
778132,1,0,0,0,0
720738,1,4,0,1,3
205495,0,1,2,1,1
156210,0,0,3,2,0
728326,0,0,1,1,2
174266,0,1,0,0,19
206684,0,0,1,1,1
360279,0,3,2,1,3
876298,0,2,3,2,1
218487,0,1,2,3,0
266099,0,0,3,2,2
524301,0,1,0,1,1
720407,0,0,4,1,2
954643,0,2,2,1,1
209647,0,0,0,1,0
733765,0,1,5,2,1
343193,0,1,2,1,1
423742,1,4,3,2,1
151158,1,1,1,2,1
797632,0,2,2,1,0
682027,0,2,3,0,2
763071,0,0,3,3,1
741991,0,1,4,4,1
432627,1,3,3,2,3
132060,1,3,2,1,3
968544,0,0,3,1,2
942704,0,2,2,0,0
123678,1,11,1,1,9
462978,1,10,1,1,14
821391,0,0,5,2,2
660762,0,9,1,0,3
575679,0,3,1,0,2
680820,0,2,2,3,0
657181,0,1,1,1,2
696662,0,0,2,1,3
422081,0,2,1,2,0
265169,0,0,0,0,0
326113,1,3,2,1,3
415736,0,0,2,0,0
979291,0,1,3,1,2
548009,0,2,2,3,0
640231,1,3,3,2,4
490765,1,3,6,5,5
426767,0,1,6,4,3
217184,0,1,1,0,0
458477,0,2,1,2,0
736933,0,1,6,4,4
710080,0,4,1,0,1
814711,1,3,2,0,3
265677,0,3,0,0,18
515951,0,1,1,1,2
372526,0,0,4,2,2
126593,0,0,4,3,0
180321,1,12,2,1,15
396588,1,10,1,1,11
358989,0,3,3,5,1
211647,0,2,0,1,1
519224,0,1,2,4,0
703761,1,4,1,2,1
355017,0,1,0,0,0
313747,0,2,0,0,1
897576,0,1,1,3,0
238617,0,2,0,0,1
313647,1,4,3,2,1
943670,0,0,0,1,0
608783,1,3,2,2,3
738590,1,3,2,1,3
468374,0,0,2,0,0
803683,0,2,3,1,0
273663,0,0,1,1,0
150013,1,3,2,1,3
828394,0,2,2,3,3
712337,0,0,2,3,1
482341,1,1,1,0,3
843805,0,0,0,1,1
388148,0,0,7,5,3
564020,0,1,3,2,3
736725,0,9,0,0,2
927304,0,0,1,0,0
995667,0,4,0,0,1
485895,0,0,1,0,0
132780,0,1,3,1,2
457207,0,4,2,0,3
330847,0,0,5,2,3
905544,0,3,1,1,0
122294,0,0,4,3,0
703347,0,1,2,1,1
870269,0,4,0,0,3
434022,0,3,1,0,2
820872,1,2,2,3,3
140169,0,2,0,0,1
455198,0,3,1,3,1
713432,1,2,0,0,0
378020,1,0,1,3,0
370799,0,1,3,4,3
224090,0,1,1,0,0
723037,0,6,0,1,3
628185,0,2,2,3,3
522646,1,1,4,3,3
522539,0,0,0,0,0
896736,0,1,1,3,0
177235,0,0,1,1,5
971676,0,3,1,0,1
244953,0,2,2,1,2
486102,0,0,3,1,0
962984,0,1,3,5,1
134789,0,0,4,1,2
822746,0,1,1,3,0
410758,0,0,4,2,2
968333,0,2,0,1,1
509104,0,2,2,2,2
420317,0,1,1,3,0
566924,0,2,0,1,1
993506,0,0,2,3,1
516740,0,0,1,3,0
541455,0,1,0,0,1
368275,0,1,1,1,2
294142,0,1,3,2,3
693872,0,1,0,3,0
251550,0,2,0,0,1
104984,0,3,2,1,3
308406,0,2,2,1,0
667254,1,4,1,2,1
238514,0,0,1,0,0
119563,0,0,2,1,2
448850,1,3,2,6,2
585164,1,10,1,1,14
688249,1,3,2,1,3
159132,0,0,2,1,1
630168,0,2,0,0,1
550067,0,0,5,2,1
823379,0,3,0,0,2
658372,0,0,5,3,2
218615,1,3,0,2,2
241380,0,0,3,3,0
582638,1,3,2,1,3
729336,0,2,1,2,0
853300,0,0,0,0,0
507110,1,3,2,3,5
306305,0,1,3,3,2
465184,0,1,2,1,0
955326,1,3,2,2,2
247163,0,1,2,1,1
169391,0,0,0,0,0
965247,1,0,1,0,4
680221,0,1,4,5,2
782755,0,2,0,0,1
319656,0,7,1,1,4
385853,1,3,2,1,3
615167,1,1,0,5,1
283650,0,2,0,0,1
387196,0,2,0,3,0
223663,0,0,1,2,0
948394,0,1,1,0,1
738044,1,1,1,1,3
251985,0,1,2,1,3
913710,0,2,0,0,1
395388,0,4,0,0,3
739015,0,2,0,0,1
609664,1,3,2,1,3
182654,0,0,1,1,1
717284,0,3,2,1,3
217460,1,3,2,1,3
847489,0,1,4,4,2
860881,0,0,4,3,0
173926,0,0,1,2,5
233113,0,1,3,1,1
703652,0,0,4,2,2
764254,1,13,0,0,11
301913,0,0,6,3,1
851255,0,1,4,4,1
433818,0,0,0,4,2
798256,0,1,1,2,0
806218,2,4,1,1,2
918467,0,1,4,2,3
569960,0,0,2,0,0
166462,1,2,1,2,2
330378,0,1,0,0,13
675864,1,7,0,1,14
596189,0,0,3,3,1
759067,0,0,2,1,2
293200,0,0,2,0,0
880465,1,12,2,0,15
992410,0,2,0,0,2
848286,0,0,1,0,0
573984,0,1,1,0,0
988551,1,2,3,3,2
735313,0,0,2,0,0
202391,0,1,5,2,1
502656,0,1,1,4,0
506064,0,2,1,2,1
518115,0,5,2,0,4
619927,0,2,0,1,10
202478,0,0,1,0,0
114884,0,0,1,0,0
269298,0,2,0,3,0
962409,1,2,4,3,1
600137,1,10,0,1,7
991586,0,1,0,0,11
534525,0,7,1,1,4
290469,0,2,0,0,2
412842,0,0,1,0,0
260435,0,7,1,1,4
731890,0,1,4,3,1
964094,0,1,1,3,0
492938,1,2,3,3,2
671732,0,2,2,0,0
603064,0,2,1,2,1
348772,0,1,2,3,0
838371,1,3,2,1,3
181455,0,0,0,0,0
524378,1,1,0,0,0
991649,0,3,2,3,0
459729,0,2,0,3,0
780676,0,3,2,1,3
782540,0,0,2,1,0
112594,0,0,0,0,0
517518,0,1,0,0,13
313898,0,3,0,0,19
366617,1,3,2,2,5
513229,0,0,5,3,1
428807,0,2,0,2,1
712165,0,1,1,3,1
281420,0,1,0,0,2
884881,0,3,2,2,0
906154,0,1,0,1,2
317749,0,3,2,3,2
834708,0,0,2,1,1
602558,0,2,0,0,13
285577,0,0,2,1,2
644968,0,0,0,0,0
875227,0,0,6,2,2
247044,0,1,3,1,2
993383,0,1,2,2,4
577177,0,0,1,0,0
948497,0,1,3,2,1
891158,1,0,0,0,0
845177,0,3,1,3,1
221341,1,12,2,1,16
640986,0,1,2,0,2
405392,0,1,2,4,4
190921,0,1,2,1,1
123083,0,3,1,3,1
359612,0,0,3,2,2
327969,0,3,2,1,3
411055,0,2,2,3,3
778699,0,9,0,0,2
738142,1,2,1,2,3
423163,1,1,3,1,5
315296,0,1,2,1,2
424689,0,0,1,2,0
964833,2,11,1,0,9
789473,1,4,2,6,2
746647,0,0,2,0,2
241330,0,0,0,0,0
897121,0,1,2,1,1
797084,0,1,0,0,11
259617,1,3,4,4,4
590095,1,3,0,0,1
791855,1,1,1,0,0
379113,0,6,0,1,3
387924,0,0,5,1,2
259117,2,3,2,2,2
324517,0,1,2,1,1
218370,0,0,1,1,1
975745,0,0,6,4,1
917891,0,9,0,0,2
856468,0,2,4,4,3
869599,0,3,3,5,1
165090,0,4,0,0,3
895947,0,1,3,2,0
174285,1,1,1,3,3
593672,0,2,0,0,0
908528,0,2,2,0,3
345553,0,0,1,0,0
209916,0,1,2,2,2
961151,1,1,3,3,1
263397,1,8,0,0,3
756038,0,0,4,3,0
914564,0,0,1,2,5
123059,0,1,4,3,4
781367,0,7,1,1,4
131505,1,1,1,1,3
444764,1,1,3,3,2
823001,0,1,1,2,0
705163,0,2,0,0,2
579038,0,2,0,1,10
969596,0,6,0,1,3
202695,0,0,2,0,0
531059,0,9,0,0,2
600788,1,12,2,1,15
962831,0,0,4,3,0
612937,0,0,3,2,0
111441,0,0,0,0,0
143931,0,0,5,2,2
523232,0,0,1,2,5
177094,0,1,1,1,0
424677,0,3,1,3,0
161052,0,0,2,0,0
617009,0,1,4,2,1
181408,0,1,5,2,5
407107,1,10,0,1,7
200596,0,2,1,0,14
109919,0,1,5,1,1
601965,0,3,1,3,0
965768,0,2,2,3,0
868403,0,1,1,1,2
347783,1,1,1,0,3
877268,0,1,0,0,0
800473,0,0,0,0,0
697847,0,0,4,1,2
183824,1,3,2,1,3
940689,1,0,0,0,1
415665,0,2,3,1,0
674331,0,0,0,0,0
277687,0,2,3,2,1
925280,0,2,0,1,10
980369,1,1,4,3,1
401023,0,0,5,1,2
849328,0,2,1,0,0
310119,0,1,0,0,1
433130,0,1,0,0,20
146963,0,0,0,0,0
294031,0,0,2,0,0
266311,1,3,1,2,1
383790,0,0,0,0,0
699572,0,0,2,1,2
194903,2,3,2,2,2
889617,0,8,1,1,9
822306,0,0,4,3,0
476897,0,2,2,1,1
716668,0,1,4,2,1
344097,0,0,2,3,1
246883,0,1,0,1,2
522839,1,12,1,1,17
776357,0,0,0,1,0
598954,0,2,0,0,2
182342,1,3,0,0,1
334518,0,0,4,3,0
155060,0,1,0,0,1
769576,0,2,2,2,1
359647,0,0,0,0,0
638068,1,3,2,2,5
515725,0,0,4,3,0
737925,0,0,1,1,1
938064,1,3,6,4,4
103857,1,3,2,1,3
380121,0,2,2,2,2
135803,0,3,2,2,0
193365,0,1,4,2,1
507480,2,3,2,2,2
987835,0,2,0,0,1
338871,1,1,5,3,3
129063,0,0,2,0,0
416761,0,5,2,0,4
863988,0,4,2,2,0
344414,0,2,3,0,0
575941,1,10,1,1,14
316125,1,10,1,1,14
682779,0,2,0,0,1
423282,0,2,0,0,1
585438,0,0,3,2,0
575735,0,0,0,0,0
749874,2,3,2,2,2
143388,1,3,2,0,3
459302,0,0,1,0,0
731856,0,7,1,0,8
643994,0,2,0,0,19
197703,0,1,3,1,1
834624,0,1,1,0,0
572298,0,2,2,3,3
304568,0,1,2,1,0
935636,0,1,1,1,0
537756,0,0,4,3,0
947998,0,1,3,5,0
680831,0,0,0,0,0
877916,0,1,3,1,2
747671,0,1,3,1,2
206001,0,1,5,4,2
626583,0,3,1,3,0
190502,1,3,2,1,3
704108,0,0,0,0,0
737974,2,2,2,0,5
257000,0,3,1,2,4
933067,0,3,2,2,0
786445,0,0,0,0,0
388465,0,0,2,3,1
749385,0,1,2,5,4
386117,1,1,1,0,3
269719,0,3,1,3,0
454209,1,3,2,1,3
273505,0,2,0,1,10
742593,0,5,2,0,4
146585,0,0,6,3,3
342854,0,2,0,1,1
155675,0,1,3,1,2
445782,0,1,2,1,0
629648,0,0,2,1,2
260874,1,10,1,1,14
845488,0,1,3,2,1
652134,0,1,3,2,1
388902,0,3,1,2,1
361731,1,4,1,2,1
903340,0,12,3,1,10
836894,0,0,0,0,0
408952,2,2,2,0,5
253458,0,3,1,0,1
660499,0,0,2,1,2
208817,1,3,2,1,3
593851,0,2,4,3,1
730008,0,4,0,0,3
997859,1,2,2,0,4
212535,1,1,3,0,5
358125,0,2,0,1,1
932451,1,2,2,4,2
298154,0,2,0,1,1
987557,0,1,3,3,3
403152,1,4,2,3,1
894418,0,1,1,1,2
539509,0,0,1,1,1
439906,0,1,1,1,1
274057,0,3,1,2,4
950826,0,1,3,2,2
901300,0,4,0,0,3
434533,0,0,0,0,0
812249,0,2,1,0,2
949328,0,1,3,5,1
100912,0,0,0,0,0
847246,1,0,1,0,1
848819,0,3,1,2,4
619330,0,0,4,2,2
563736,0,2,0,1,1
161221,0,0,3,2,0
606708,0,1,2,2,0
602834,0,1,3,2,2
822033,0,0,0,0,0
227160,0,0,3,1,1
386479,2,4,1,1,2
191964,0,2,0,0,1
278104,0,1,4,3,1
312773,0,1,3,2,1
776286,1,10,1,1,14
338721,0,3,1,3,1
143281,0,1,0,1,4
627935,0,1,2,4,0
410937,1,2,2,3,3
141716,1,4,3,2,1
892194,0,0,5,3,1
568933,1,3,3,4,4
280559,0,5,2,0,4
565861,0,7,1,1,4
168064,0,1,4,4,3
385348,0,2,0,0,1
171791,0,3,0,0,2
269290,0,3,2,3,0
839631,0,2,0,1,1
346021,0,2,0,1,1
773154,0,2,6,3,3
954624,1,3,2,1,3
419149,0,0,4,3,1
848983,0,1,0,0,13
210452,0,1,1,3,0
160551,0,1,3,2,1
628766,0,2,2,3,3
202159,0,2,2,1,0
211632,1,3,2,1,3
423943,0,0,3,1,1
755665,0,1,2,4,3
517387,0,1,3,2,1
567977,0,2,2,2,4
663979,0,3,1,3,0
202511,0,9,1,0,3
572808,2,2,2,0,5
475433,3,3,1,2,3
913174,0,1,4,1,1
175973,0,1,3,3,4
991835,0,1,0,1,1
435149,0,9,1,0,3
522041,0,2,2,3,3
722783,0,1,0,0,1
132793,0,0,5,3,2
726922,1,12,2,1,15
806602,0,0,6,3,1
354256,0,0,4,3,0
848858,1,0,4,1,1
605135,0,2,0,0,2
914897,0,2,2,1,1
595866,1,11,0,0,4
925573,0,1,1,4,0
936602,0,1,5,2,4
583207,0,1,0,0,9
423079,1,10,1,1,14
303560,0,0,6,3,3
780127,1,1,3,3,2
762062,1,0,5,3,2
483031,0,1,2,2,4
425853,0,0,0,0,0
552848,0,1,0,1,2
413903,0,2,0,0,1
876878,0,0,2,0,0
841586,0,1,5,3,4
191413,0,1,1,4,0
723635,0,0,6,3,2
628007,0,1,0,0,1
261268,0,0,0,1,0
637212,1,12,2,1,15
867444,0,1,3,3,3
596408,0,0,4,3,1
889750,0,1,1,2,0
358467,0,1,1,1,0
815109,1,1,5,2,3
952004,0,1,1,0,1
231318,0,5,1,0,4
821612,1,12,2,1,16
981970,0,2,1,2,0
278828,0,1,1,0,0
206890,0,1,3,2,3
593964,0,1,1,2,1
718491,0,1,2,2,1
106379,0,1,3,1,1
606385,0,2,0,1,1
231544,0,0,1,0,0
842718,0,1,5,3,4
579940,0,0,0,0,0
174078,0,3,3,1,0
144995,0,1,6,4,3
226721,0,3,0,0,20
474727,0,1,2,1,1
591866,0,1,2,2,3
126217,0,0,2,1,0
728377,1,3,2,1,3
924168,0,1,3,2,3
310306,0,0,1,2,1
692906,0,0,4,3,0
519149,1,10,1,1,14
843728,0,0,1,0,0
730268,1,3,2,3,1
294366,0,2,2,0,0
827741,0,1,1,2,0
779616,0,1,3,2,0
968913,0,0,4,3,0
438944,0,0,0,1,1
445918,0,2,2,2,2
246887,0,1,3,2,3
527485,0,1,1,3,0
308958,0,3,1,3,1
232716,1,1,2,3,1
467493,0,0,2,1,2
435702,0,1,5,2,3
247032,0,1,2,0,3
857854,0,3,3,5,1
500313,0,2,0,1,7
403640,0,1,3,1,2
910954,1,3,2,1,3
353940,0,2,3,2,1
724984,1,1,1,1,3
558030,1,3,2,1,3
972814,0,1,0,0,13
241364,0,0,3,3,0
375741,0,1,0,0,1
478775,0,0,0,0,0
216137,1,3,2,2,5
771381,0,1,4,3,1
453381,0,0,1,3,0
102343,0,0,2,1,2
877213,0,2,0,0,1
385171,0,0,1,0,0
909035,0,4,2,4,0
831002,0,1,4,4,3
612390,0,0,0,0,0
995529,1,4,3,1,3
438059,0,1,0,0,1
845888,0,1,3,1,2
574140,0,0,1,0,0
779337,0,0,1,1,0
662221,0,5,2,0,4
836310,0,2,1,0,3
376348,0,1,0,0,2
588634,0,0,7,4,3
353319,1,3,2,2,2
304088,0,3,1,3,1
465252,0,2,1,2,1
691255,1,3,0,0,3
361872,0,1,1,3,0
330919,0,2,0,0,1
653871,0,6,0,1,3
191684,1,0,2,2,6
297112,0,3,1,2,4
620797,0,1,4,4,2
529716,0,4,4,2,0
212495,0,7,1,1,4
653372,0,1,4,3,1
898295,0,1,3,2,3
855876,0,3,1,3,0
756883,0,1,2,2,2
498860,0,3,1,2,4
188623,1,3,2,1,1
222949,0,2,1,1,1
744449,0,1,1,0,0
341673,0,1,1,0,0
715097,1,3,3,1,4
984169,0,2,0,0,1
572095,0,2,2,2,2
186003,0,1,4,3,1
447266,0,0,4,1,3
389183,0,7,1,1,4
716711,1,0,2,2,4
884877,0,1,4,4,3
882724,0,0,0,0,0
716174,1,11,1,1,14
287353,0,3,3,0,0
811117,1,10,1,1,11
987216,0,2,0,3,1
452484,0,1,0,0,2
764309,0,5,2,0,4
199559,1,3,2,1,3
998944,0,3,2,3,0
553083,1,3,2,1,3
651768,0,0,2,1,2
987617,0,4,0,0,20
505722,0,1,4,3,0
757989,0,1,3,2,3
254769,0,2,0,1,1
107138,1,10,1,1,11
126509,0,0,1,0,0
111728,1,3,2,1,3
337677,0,0,3,1,2
843597,0,0,0,0,0
104872,0,5,2,0,3
194777,2,3,2,2,2
472384,0,1,3,1,2
435160,0,3,2,1,3
498485,1,1,0,5,1
459904,1,0,0,0,1
798536,2,2,2,0,5
985610,1,11,0,0,4
373150,1,12,2,1,16
590029,0,1,5,4,1
843343,0,0,0,0,0
793597,0,1,1,4,0
170244,0,0,2,1,2
707149,0,0,5,3,3
773888,0,1,1,2,1
350050,0,2,1,1,1
495681,0,0,2,1,0
597719,0,1,0,1,1
289484,0,0,3,2,3
203952,0,2,2,5,0
250870,1,10,1,1,14
202597,0,2,3,1,0
225271,1,3,3,2,1
239519,0,4,0,0,3
429245,0,0,3,1,2
324772,0,0,1,2,1
730916,0,0,4,2,1
867839,0,0,2,0,0
512794,1,1,0,5,1
976238,1,1,0,5,1
192453,0,0,0,0,0
482976,0,1,2,2,4
306183,0,4,0,0,3
682330,0,0,2,0,0
954064,0,0,0,0,0
592936,0,1,0,0,16
867974,0,2,1,1,1
298647,1,1,1,2,1
880188,0,2,4,3,2
651764,1,0,0,0,0
654664,0,2,0,2,0
341646,0,2,4,4,1
890301,0,7,1,1,4
953041,0,1,3,3,1
518561,0,1,1,1,0
905605,0,1,1,3,0
590992,0,1,2,1,1
105059,0,0,0,0,0
535189,0,0,2,2,0
710126,0,3,3,5,1
264610,1,4,5,4,1
107868,0,2,2,1,0
502324,0,1,0,0,0
539652,0,2,1,0,14
489020,0,3,1,3,1
543677,1,3,3,5,2
447610,1,2,2,1,1
251345,0,1,1,0,0
845642,1,2,5,4,2
735700,1,10,1,1,11
304670,0,2,2,4,0
227465,0,2,0,1,1
357352,0,0,0,0,9
387130,0,0,3,1,1
597388,0,3,5,3,2
284676,0,1,5,2,1
944006,1,0,0,0,1
188465,0,1,0,3,1
482923,0,0,2,0,0
664695,0,2,2,4,0
140076,1,1,3,0,5
160303,0,1,0,0,2
587301,1,3,2,1,3
737156,0,0,0,1,0
722916,0,0,0,0,0
897712,0,0,0,1,1
549810,0,1,0,0,1
440729,1,3,2,1,3
602873,0,0,3,1,0
597154,0,2,4,1,1
384225,0,1,1,0,0
111309,0,1,0,0,4
824547,0,3,1,0,1
850700,0,1,5,3,1
953166,0,3,1,0,1
631752,0,1,2,2,3
973395,0,1,3,3,0
778947,0,6,0,1,3
747070,0,2,2,3,3
841741,0,1,1,0,0
409578,0,2,0,1,10
264529,2,2,2,1,5
302019,0,2,0,3,1
680475,0,1,1,1,2
750439,0,0,1,2,1
834907,0,3,0,3,1
662120,0,0,4,3,0
668751,0,0,2,1,1
209966,1,1,1,0,3
903713,0,4,1,0,8
748129,1,2,4,2,1
535551,0,0,4,3,0
454288,0,0,3,2,1
307988,0,3,1,2,4
434616,0,2,0,1,10
313662,0,0,3,2,0
772138,0,2,2,3,0
939675,1,3,2,1,3
940210,0,0,2,1,2
585535,0,0,1,0,0
973602,0,2,3,2,1
358796,0,3,1,3,1
228197,0,5,2,0,4
963265,2,3,2,2,2
794536,0,1,1,0,1
390284,0,1,3,2,3
121539,2,2,2,0,5
785408,1,2,2,1,2
781969,1,3,3,2,1
404298,0,0,0,0,0
943601,0,2,1,2,1
465407,0,2,4,3,5
983897,0,4,1,0,5
948762,0,3,1,3,1
762282,1,4,1,1,1
412952,0,1,1,3,0
782919,2,2,2,0,5
586216,0,2,1,0,0
292421,0,3,2,2,0
645780,0,3,1,3,0
349163,0,7,1,0,8
768182,0,3,2,2,0
355899,0,2,2,2,1
346078,1,1,2,1,4
804695,0,1,2,3,1
108258,1,13,0,0,11
115235,1,3,2,1,3
841523,0,2,0,0,0
671086,0,1,4,3,1
844584,0,0,6,3,3
727321,0,0,2,1,2
412786,0,1,1,4,0
643867,0,0,2,0,2
642234,0,0,2,1,0
763287,0,0,3,1,1
857784,0,3,2,1,3
831667,1,1,2,3,2
594744,0,6,0,1,13
927968,0,2,1,4,4
160903,1,3,2,1,3
365087,1,2,2,3,2
269176,0,0,0,0,0
758567,0,0,1,0,0
469906,0,0,0,0,0
527851,0,2,3,2,1
330498,1,3,6,5,5
892874,1,3,5,3,4
227642,0,3,3,2,1
353018,0,2,2,2,4
495011,0,2,0,2,0
490827,0,3,3,5,1
905543,0,3,0,0,20
463714,0,2,0,0,2
732090,0,0,3,1,1
228389,0,5,0,0,13
218408,0,0,0,1,1
173246,0,1,1,1,0
453191,0,0,4,1,2
275600,0,2,0,3,0
876647,0,2,0,0,1
491721,0,0,2,3,0
819815,0,2,2,3,0
985941,0,0,0,0,1
232207,0,2,3,2,1
800627,0,2,1,0,1
124362,0,0,0,0,0
981158,0,1,0,3,0
591642,0,6,0,1,3
140497,0,4,0,0,3
779448,0,0,1,2,5
202010,0,1,3,2,3
989987,0,0,0,1,1
699004,1,3,0,0,3
245125,0,1,4,4,1
644147,0,0,2,1,2
430032,0,1,4,4,2
868800,0,3,1,2,5
325204,0,1,3,3,1
777492,0,0,1,2,1
190509,0,3,0,0,19
543522,0,1,2,0,3
811801,0,3,1,3,1
774907,0,1,2,3,4
933623,0,2,0,1,1
902238,0,2,0,0,1
622461,1,0,0,0,0
551332,1,4,6,4,1
521105,0,5,2,0,4
725359,0,0,0,0,0
429749,0,0,4,2,0
718779,0,2,0,0,1
955541,0,2,2,3,0
414956,1,10,1,1,11
102483,1,3,2,1,3
108022,0,7,1,1,4
127582,0,0,0,0,0
520759,0,1,3,1,2
954886,1,13,0,0,11
402090,0,1,1,0,0
427191,0,0,2,1,2
109752,1,3,2,1,3
727704,0,2,0,1,1
578504,0,0,3,3,0
615667,0,2,1,0,12
568254,0,2,1,2,0
571824,0,1,0,3,0
901117,0,0,0,0,0
572233,1,3,4,4,4
938450,0,3,2,0,3
966001,0,1,8,2,2
645451,1,3,3,5,2
153108,0,3,2,3,0
299056,1,11,0,0,4
816961,0,2,0,0,1
